"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State","date","trendvis","VisDiff","MinSmoke","PredNoSmoke50CI","PredNoSmoke95CI","PredNoSmoke5CI","PredNoSmoke75CI","PredNoSmoke25CI"
"477","CANY",1982,"05","Canyonlands NP",20699,3.29691229872253e-09,0.988058012728904,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1982,16959.7615707617,3739.23842923832,-0.46855319331778,15341.7597057871,107672.654378137,-78609.1701217367,52987.0909357249,-22974.1872549749
"478","CANY",1983,"03","Canyonlands NP",4772,7.73237973650254e-10,-0.46855319331778,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1983,18248.2862207644,-13476.2862207644,-0.46855319331778,16945.7572979019,110021.124837645,-76034.7556273029,54548.81421307,-21565.749463275
"479","CANY",1983,"04","Canyonlands NP",10642,1.51417134386378e-09,-0.040902192844076,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1983,18377.1386857645,-7735.13868576452,-0.46855319331778,16187.8190171302,109742.365105623,-76511.3685607179,54943.1049885357,-21391.2468655596
"480","CANY",1983,"05","Canyonlands NP",19673,1.81294057544079e-09,0.131541060397234,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1983,18505.9911507647,1167.00884923535,-0.46855319331778,16563.8235583441,108829.52201079,-76608.8909121362,54581.0805421291,-21250.9920927957
"481","CANY",1984,"03","Canyonlands NP",5616,1.22117482792561e-09,-0.21001355725753,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1984,19794.5158007674,-14178.5158007674,-0.46855319331778,18057.9085132532,110183.032626486,-74499.1934792274,56270.464336572,-20734.644094956
"482","CANY",1984,"04","Canyonlands NP",10559,2.163327517124e-09,0.333776959315599,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1984,19923.3682657675,-9364.36826576749,-0.46855319331778,17892.9486179568,111195.252165244,-74705.3499613021,56018.9661617013,-19963.9769654088
"483","CANY",1984,"05","Canyonlands NP",19107,2.6079323145467e-09,0.590393402948623,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1984,20052.2207307676,-945.220730767622,-0.46855319331778,17845.7910861516,111400.435670305,-74382.7790407182,56036.3847690062,-19785.4194488222
"484","CANY",1985,"03","Canyonlands NP",7028,2.51604692635965e-09,0.537359108952953,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1985,21340.7453807703,-14312.7453807703,-0.46855319331778,19690.4372922836,112334.591799764,-73975.519087079,57317.9332834797,-18673.6729472714
"485","CANY",1985,"04","Canyonlands NP",18629,2.80713119416021e-09,0.705366764366275,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1985,21469.5978457705,-2840.59784577046,-0.46855319331778,19800.4015926163,112576.599600893,-73123.593556965,57838.5931262262,-18472.4731534253
"486","CANY",1985,"05","Canyonlands NP",23130,3.64243568640177e-09,1.18748677160031,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1985,21598.4503107706,1531.54968922941,-0.46855319331778,20275.1520276979,112187.466088367,-73390.1868441108,58201.2059415695,-18704.0092133055
"487","CANY",1986,"03","Canyonlands NP",15928,1.61035218493311e-09,0.0146113453001809,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1986,22886.9749607733,-6958.9749607733,-0.46855319331778,21479.9443604964,114778.282856617,-72521.1256588188,58885.9065158101,-17153.9727518311
"488","CANY",1986,"04","Canyonlands NP",20889,2.39993624973067e-09,0.470342493124526,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1986,23015.8274257734,-2126.82742577343,-0.46855319331778,21426.3474391098,114308.695180325,-71204.1867277253,58914.0765025779,-16581.5328645162
"489","CANY",1986,"05","Canyonlands NP",29791,2.66254862602011e-09,0.621916777630825,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1986,23144.6798907736,6646.32010922644,-0.46855319331778,21441.7595628389,114130.936715257,-71396.7499055583,59001.2047546208,-16287.4624336314
"490","CANY",1987,"03","Canyonlands NP",8496,1.60479995958696e-09,0.0114067187850433,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1987,24433.2045407763,-15937.2045407763,-0.46855319331778,22093.4962084896,115152.938363918,-70625.8843475556,60787.8326455164,-15360.3627446275
"491","CANY",1987,"04","Canyonlands NP",22463,2.36719577273448e-09,0.451445385359799,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1987,24562.0570057764,-2099.05700577639,-0.46855319331778,22097.0486085538,115198.089829754,-69243.8795504793,60639.4101175815,-15552.9707409373
"492","CANY",1987,"05","Canyonlands NP",31506,2.57985388607551e-09,0.574187130549294,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1987,24690.9094707765,6815.09052922347,-0.46855319331778,23355.2368204773,115292.122218387,-69647.5528050364,60657.6524624402,-15337.1134916445
"493","CANY",1988,"03","Canyonlands NP",11429,1.40876477150442e-09,-0.10174062709221,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1988,25979.4341207792,-14550.4341207792,-0.46855319331778,23922.6178313126,116343.991534851,-68222.4482117694,62099.618073713,-13883.1046571134
"494","CANY",1988,"04","Canyonlands NP",25386,2.50872345120001e-09,0.533132154674916,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1988,26108.2865857794,-722.286585779366,-0.46855319331778,24261.425662198,116282.052593606,-68002.9937591222,62207.498702419,-14008.7434552741
"495","CANY",1988,"05","Canyonlands NP",38049,2.80041212441517e-09,0.70148866005321,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1988,26237.1390507795,11811.8609492205,-0.46855319331778,24481.8616941881,116473.852580372,-69224.7047748793,62242.0645025396,-13284.3033846761
"496","CANY",1989,"03","Canyonlands NP",23046,1.93989468932898e-09,0.204816277847476,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1989,27525.6637007822,-4479.6637007822,-0.46855319331778,26216.9935389593,118979.508046594,-66561.1426697059,63272.9429821658,-12315.6464852661
"497","CANY",1989,"04","Canyonlands NP",32357,3.31105343143179e-09,0.996219974106354,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1989,27654.5161657823,4702.48383421767,-0.46855319331778,26296.9490739449,117927.891505401,-66708.9766908194,64173.2327968785,-12111.4396072691
"498","CANY",1989,"05","Canyonlands NP",41633,4.02838962187957e-09,1.41025118373129,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1989,27783.3686307825,13849.6313692175,-0.46855319331778,25802.5600087854,119024.44293659,-66217.1423053334,64126.6228331836,-11572.0684932769
"499","CANY",1990,"03","Canyonlands NP",16189,1.82444059859677e-09,0.138178629449777,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1990,29071.8932807852,-12882.8932807852,-0.46855319331778,26937.1730525093,119424.6286769,-65581.0322875289,65421.8216536232,-10983.7296211461
"500","CANY",1990,"04","Canyonlands NP",41220,2.51235987569487e-09,0.535231021639062,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1990,29200.7457457853,12019.2542542147,-0.46855319331778,26937.6864349928,118353.491519377,-64816.9831554406,65306.6292968025,-10012.5521387655
"501","CANY",1990,"05","Canyonlands NP",46770,3.59933793880884e-09,1.16261166728294,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1990,29329.5982107854,17440.4017892146,-0.46855319331778,27035.7259268095,122050.899086084,-64809.1977893363,65878.8155407039,-10407.7938258058
"502","CANY",1991,"03","Canyonlands NP",20734,2.19016849101195e-09,0.349268999218677,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1991,30618.1228607881,-9884.12286078814,-0.46855319331778,28444.2111914707,121877.11303989,-63497.5232048798,66727.8877296247,-9386.42384132256
"503","CANY",1991,"04","Canyonlands NP",40440,2.95950397521949e-09,0.793313096498924,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1991,30746.9753257883,9693.02467421173,-0.46855319331778,29370.5430423071,122876.444038279,-63584.3835492641,67069.6263040119,-9273.74177479735
"504","CANY",1991,"05","Canyonlands NP",52868,4.13476941574231e-09,1.4716513407555,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1991,30875.8277907884,21992.1722092116,-0.46855319331778,28893.7740020486,120875.70732853,-64301.4601326174,66559.0994105258,-8561.86097389392
"505","CANY",1992,"03","Canyonlands NP",25618,8.0262685386856e-10,-0.451590556010004,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1992,32164.3524407911,-6546.35244079111,-0.46855319331778,30425.3506968119,122479.003591146,-62580.4490402419,68294.2335087343,-7763.68483538024
"506","CANY",1992,"04","Canyonlands NP",46766,1.12510900596163e-09,-0.26546070881771,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1992,32293.2049057912,14472.7950942088,-0.46855319331778,30616.690847944,123530.43429878,-61500.9927640827,68783.5277174473,-7100.78433365025
"507","CANY",1992,"05","Canyonlands NP",52900,1.51986379037794e-09,-0.037616633649702,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1992,32422.0573707914,20477.9426292086,-0.46855319331778,30845.9718123347,123922.029207659,-61567.5692357141,68773.6963732453,-7910.8117999301
"508","CANY",1993,"03","Canyonlands NP",29711,9.75897584964969e-10,-0.351582371083962,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1993,33710.5820207941,-3999.58202079408,-0.46855319331778,31664.4277394832,125660.012071853,-61407.4525624101,69708.6886887112,-6132.30753841451
"509","CANY",1993,"04","Canyonlands NP",51172,1.8792247757915e-09,0.169798892660088,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1993,33839.4344857942,17332.5655142058,-0.46855319331778,32235.0951970934,124079.076860023,-61115.0442993494,70168.1048283328,-6309.9425901379
"510","CANY",1993,"05","Canyonlands NP",77141,2.53634113711598e-09,0.549072496259652,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1993,33968.2869507943,43172.7130492057,-0.46855319331778,32050.577682401,125727.61070935,-60786.8771225661,70367.458823288,-6122.95956686567
"511","CANY",1994,"03","Canyonlands NP",36576,1.60230217982615e-09,0.00996505337136972,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1994,35256.811600797,1319.18839920295,-0.46855319331778,33433.5414059688,126766.910201577,-60035.5387020502,72176.8847717204,-4238.56655837398
"512","CANY",1994,"04","Canyonlands NP",53551,2.12933626286826e-09,0.31415792948889,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1994,35385.6640657972,18165.3359342028,-0.46855319331778,32988.6670541719,126333.360250461,-58903.32565062,71652.6603019482,-5022.54218561755
"513","CANY",1994,"05","Canyonlands NP",63478,2.84371792780291e-09,0.726483849755285,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1994,35514.5165307973,27963.4834692027,-0.46855319331778,33302.5615155752,126996.854115434,-59572.9034135896,71397.2605643198,-4379.06610146118
"514","CANY",1995,"03","Canyonlands NP",31555,1.13764264675353e-09,-0.25822655762448,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1995,36803.0411808,-5248.04118080001,-0.46855319331778,34592.4090965958,127646.146455055,-58992.6694344645,72958.0312323278,-2900.65084973537
"515","CANY",1995,"04","Canyonlands NP",49320,2.51710341458988e-09,0.5379688915148,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1995,36931.8936458001,12388.1063541999,-0.46855319331778,35325.9285904765,127737.81915633,-57661.5272643597,72991.4727859733,-2642.57346537679
"516","CANY",1995,"05","Canyonlands NP",69210,2.98025781830802e-09,0.805291773823076,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1995,37060.7461108003,32149.2538891997,-0.46855319331778,35637.2154825533,127770.325341281,-58494.9629060392,73402.5420103255,-3060.09967260421
"517","CANY",1996,"03","Canyonlands NP",27932,2.02403205307178e-09,0.253378576737401,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1996,38349.270760803,-10417.270760803,-0.46855319331778,36541.5832769301,129470.987856993,-55241.6616522493,74339.7061342725,-1588.8983584755
"518","CANY",1996,"04","Canyonlands NP",58874,2.31044916532142e-09,0.418692449118461,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1996,38478.1232258031,20395.8767741969,-0.46855319331778,36041.9593030341,129213.776661505,-56506.2830952953,74956.6724764364,-1389.2832937471
"519","CANY",1996,"05","Canyonlands NP",62646,4.54769111257747e-09,1.70998097182336,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1996,38606.9756908032,24039.0243091968,-0.46855319331778,36496.2298974595,129694.554200439,-55797.1508679854,74760.8061116149,-1275.63213754146
"520","CANY",1997,"03","Canyonlands NP",28875,2.10271888789748e-09,0.298794946130538,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1997,39895.500340806,-11020.500340806,-0.46855319331778,37550.0977553546,130585.568427627,-54244.0559200906,76664.7059684682,298.703287769342
"521","CANY",1997,"04","Canyonlands NP",47302,2.15250395285693e-09,0.327529827962654,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1997,40024.3528058061,7277.64719419392,-0.46855319331778,38534.0938897692,131496.783193639,-54140.8968524983,75991.4585227876,152.954775586375
"522","CANY",1997,"05","Canyonlands NP",62222,3.39111472236198e-09,1.04242965036327,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1997,40153.2052708062,22068.7947291938,-0.46855319331778,38468.0494375271,131919.325705734,-54594.8775874037,76158.4094630009,29.4237668459027
"523","CANY",1998,"03","Canyonlands NP",26577,1.14522802352468e-09,-0.253848439300268,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1998,41441.7299208089,-14864.7299208089,-0.46855319331778,40065.9423515715,132306.913417118,-53450.3548250283,77458.2661180376,1830.68960338645
"524","CANY",1998,"04","Canyonlands NP",56398,2.06777017730531e-09,0.278623292847193,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1998,41570.5823858091,14827.4176141909,-0.46855319331778,39792.0913771481,131619.425525386,-52399.7108452367,77562.677816725,2009.92224564535
"525","CANY",1998,"05","Canyonlands NP",63727,2.76183298453248e-09,0.679221600110299,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1998,41699.4348508092,22027.5651491908,-0.46855319331778,39636.9978669975,133283.630642549,-52338.6570920806,78278.8210599726,2285.22055330317
"526","CANY",1999,"03","Canyonlands NP",32755,3.01222158327619e-09,0.823740579906145,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1999,42987.9595008119,-10232.9595008119,-0.46855319331778,41411.1880267356,134377.158490413,-51144.8050694219,79400.0549551056,2975.60528332072
"527","CANY",1999,"04","Canyonlands NP",45645,2.87944823540442e-09,0.747106624227725,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1999,43116.811965812,2528.18803418798,-0.46855319331778,40846.5237927975,134012.289291127,-51397.7707358544,79354.9435264288,2771.49964985065
"528","CANY",1999,"05","Canyonlands NP",66447,3.57610563384014e-09,1.14920247441542,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1999,43245.6644308121,23201.3355691879,-0.46855319331778,41160.3932225557,133895.535797011,-50798.3063668968,79395.1504978821,3529.74774119064
"529","CANY",2000,"03","Canyonlands NP",28097,2.74706968284022e-09,0.670700536013577,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 2000,44534.1890808149,-16437.1890808149,-0.46855319331778,41945.2765018512,135498.802028391,-50064.8791844497,81033.2698504978,5420.30672254259
"530","CANY",2000,"04","Canyonlands NP",49708,4.39648939476456e-09,1.62271055251778,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 2000,44663.041545815,5044.95845418501,-0.46855319331778,42557.1770195601,136583.812436542,-50125.3052600978,80830.9977095174,4339.60340000388
"531","CANY",2000,"05","Canyonlands NP",58312,5.28268628841033e-09,2.13420457265495,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 2000,44791.8940108151,13520.1059891849,-0.46855319331778,43233.0748774158,136957.961953504,-50012.8628140459,80892.3713999967,4992.28676292741
"532","CANY",2001,"03","Canyonlands NP",31114,2.52861376281999e-09,0.544612419980779,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 2001,46080.4186608178,-14966.4186608178,-0.46855319331778,44778.1453968863,136123.008646353,-48601.4918360083,82410.0725867497,6365.88981959301
"533","CANY",2001,"04","Canyonlands NP",42864,5.57211166096749e-09,2.30125474897631,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 2001,46209.271125818,-3345.27112581796,-0.46855319331778,44688.2991005491,137131.675207812,-48161.1198600796,82571.6371274203,5844.94248788139
"534","CANY",2001,"05","Canyonlands NP",55109,4.11110123721414e-09,1.4579905709294,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 2001,46338.1235908181,8770.87640918191,-0.46855319331778,44376.4464954038,137293.356057166,-48119.0261342799,82530.969940222,6914.40310463408
"535","CANY",2002,"03","Canyonlands NP",29731,2.81325474027483e-09,0.708901145091507,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 2002,47626.6482408208,-17895.6482408208,-0.46855319331778,45952.6154636495,138589.174485618,-47029.0205513995,84047.890443527,7878.72854359863
